,***u_sigma***_0,***u_sigma***_1,***u_sigma***_2,***u_sigma***_3,***u_sigma***_4,***u_sigma***_5,***u_sigma***_6,***u_sigma***_7,***u_sigma***_8,***u_sigma***_9,***u_sigma***_10,***u_sigma***_11,***u_sigma***_12,***u_sigma***_13,***u_sigma***_14,***u_sigma***_15,***u_sigma***_16,***u_sigma***_17,***u_sigma***_18,***u_sigma***_19,***u_sigma***_20,***u_sigma***_21,***u_ljalpha***_0,***u_ljalpha***_1,***u_ljalpha***_2,***u_ljalpha***_3,***u_ljalpha***_4,***u_ljalpha***_5,***u_ljalpha***_6,***u_ljalpha***_7,***u_ljalpha***_8,***u_ljalpha***_9,***u_ljalpha***_10,***u_ljalpha***_11,***u_ljalpha***_12,***u_ljalpha***_13,***u_ljalpha***_14,***u_ljalpha***_15,***u_ljalpha***_16,***u_ljalpha***_17,***u_ljalpha***_18,***u_ljalpha***_19,***u_ljalpha***_20,***u_negfreq***_0,***u_negfreq***_1,***u_negfreq***_2,***u_negfreq***_3,***u_negfreq***_4,***u_negfreq***_5,***u_negfreq***_6,***u_negfreq***_7,***u_negfreq***_8,***u_negfreq***_9,***u_negfreq***_10,***u_negfreq***_11,***u_negfreq***_12,***u_negfreq***_13,***u_negfreq***_14,***u_ilt***_0,***u_ilt***_1,***u_E0***_0,***u_E0***_1,***u_E0***_2,***u_E0***_3,***u_E0***_4,***u_E0***_5,***u_E0***_6,***u_E0***_7,***u_E0***_8,***u_E0***_9,***u_E0***_10,***u_E0***_11,***u_E0***_12,***u_E0***_13,***u_E0***_14,***u_E0***_15,***u_E0***_16,***u_E0***_17,***u_E0***_18,***u_E0***_19,***u_E0***_20,***u_E0***_21,***u_E0***_22,***u_E0***_23,***u_E0***_24,***u_E0***_25,***u_E0***_26,***u_E0***_27,***u_ljn***_0,***u_ljn***_1,***u_ljn***_2,***u_ljn***_3,***u_ljn***_4,***u_ljn***_5,***u_ljn***_6,***u_ljn***_7,***u_ljn***_8,***u_ljn***_9,***u_ljn***_10,***u_ljn***_11,***u_ljn***_12,***u_ljn***_13,***u_ljn***_14,***u_ljn***_15,***u_ljn***_16,***u_ljn***_17,***u_ljn***_18,***u_ljn***_19,***u_ljn***_20,***u_method***_0
237,1.4230614038969005,1.0833211285686501,1.2162198888238522,1.5654583239013702,1.4528274133816927,0.8224598797306611,1.2092709816177716,0.9701821499506467,0.9795678535285559,1.0855857470874042,1.0292276990334075,1.3375702227395,1.1644018771774078,1.024633516008845,1.0928321689152918,1.0690120086061983,1.3482612706031987,0.9597987491940925,1.0646153288318752,0.8429740133406525,0.6001366119094895,1.139652873477316,1.5406710980088738,0.6899870082417616,3.110791862640492,0.4832685202318311,1.0231429964230945,0.9106543016700284,2.1519827084905643,2.084813462768098,1.0805538274030073,1.2081391216389543,0.6415341422514926,0.37142874596880887,0.8403338087934381,1.081311314331098,1.8499254488583778,1.8242882744956845,0.8239351870129161,0.8597175488174539,0.5919835198756258,0.4916397881257569,0.42607704369849203,1.4772098604168977,0.9030923718852265,0.9161136404995975,0.7783654990411317,1.168239682725105,0.724133457868322,0.9583444101743505,0.8360278841236897,1.0804531101343726,0.9028841507723931,0.7896808228849108,0.9943794092896299,1.0894428013390285,1.0133923290135816,1.0623616266009699,0.04193600687734809,0.16304878476208157,-6.72460447775951,-3.595531615405413,-8.13146282044454,-17.26282602331677,1.7742614225375284,-4.017809362082619,-16.301983469660446,4.627822555257742,-9.072983643832423,0.5194539579613895,7.2909056217753685,1.2898291075741066,11.394006845433006,-12.348258203536526,4.02341641177549,-6.848100909403132,-8.707971491818817,-5.788496647644155,-3.1155253212737266,0.5616534222974544,-11.651498407833564,9.008264869541872,4.656624397304599,-15.362436862772238,14.882521937955996,18.958891760305832,11.787795711596507,-1.799248358123509,-0.16061289322658137,0.15816775903967048,-0.06047654204597694,0.18336676055736412,0.031241246711529044,0.14649585547255692,0.05345495957616028,0.10598597522879222,0.0015750031081230716,0.2678805740858753,0.019036813905542987,0.06029840451670525,0.28247260455843815,-0.20216385917136695,-0.19057274977286004,0.14540950622370166,-0.17596851076712397,0.29154317784739386,-0.0620428471139621,-0.11211822171611366,0.2884413039720577,reservoir state
238,1.3446085883023793,1.2946955669919045,1.297110702333237,1.2015838545090123,0.9687389601875551,0.8246364373565876,0.6715574150455518,1.0181081450863414,1.0232366359496055,0.8894401701436966,1.061575799656374,1.0454547731304284,1.0909366001897285,0.9908921105820805,1.0100296459493767,0.8293557444596029,1.0591614714247128,1.0747471809651312,1.0850538573372266,0.6783152455239586,1.33504786081003,1.0393257365353898,0.8102338168352654,2.387213367024561,0.8335651729964766,1.9581050802291364,0.6642408424986483,1.0422219952440084,0.5243849496313562,0.7185269137574215,0.5542743446760138,1.103869041592729,1.229921059825711,1.819680598433498,2.5642779267635842,1.4291958024782352,3.133550407617948,2.1859516901742073,1.3573738698200841,0.6448860394009471,0.4446162411862651,0.747637907912169,0.7642067000918693,0.7325638786543829,0.9891661447925336,0.6961043106988489,0.8814076532511818,0.8305793273470824,1.3473563097103207,1.039874327651515,0.9099907296603449,1.4368754508497525,0.6320242623613521,1.1391038641125388,0.7976389002467916,0.8560133294686844,1.2500551756057106,1.3072041283872369,0.0001452334286882329,8.348336472308116,10.893090451046136,-3.841856809981227,6.322014141604557,-5.496559008798231,5.211257395089367,1.0834954876317913,2.6166847688739403,-9.147553300988594,8.582377853547566,0.9433428997619214,-14.859038586477894,-19.005842612433007,-11.375791970311377,-17.620388850389276,-2.8862321917014846,10.479822246933699,2.4995754081903794,0.46904461519424834,-10.322430367309076,4.031856815549561,-6.84059252016005,12.623221862070569,-20.05556590963453,-3.320303964657047,-2.9610040290354394,-22.183607565639136,-1.8350287900215623,3.9230805565587463,0.03624522098324115,0.015590386841753233,-0.12443567799549923,0.07391390871236957,0.013516918647571173,-0.1496351308257064,-0.12000573215921398,0.031061336108191187,0.07851945407839225,-0.10490922319988844,0.1370558711125355,-0.10091771766579498,0.0199986746246673,0.06403440305058468,-0.0019274087590101425,-0.05283724588840346,0.1229199912559355,0.0782981594408096,0.1795889797286957,-0.05737293201217066,0.10374928775547375,modified strong collision
239,0.827878188147253,0.9212628025510394,0.9966017045487698,1.0787795405660006,1.5712347734291836,0.9915841826078217,0.8259764637648404,0.9331434345785706,0.9114494039793309,1.1010852614537323,0.7347981797206017,1.0127327790814957,1.031796345128052,1.0475312520273206,0.8873966511754711,0.9535300433460198,0.7521555095503671,0.9060471098424047,0.8971140354308741,1.0867700163430631,0.7935517796681612,1.1691063111828488,2.111169949474788,0.3552290406900326,1.2375447363449263,1.4027772442873485,0.7270801842865378,0.8198483399053383,0.9357187870859873,0.8616592055332081,0.8568379359382985,0.4325739852124397,1.7792034824625864,1.7156796440456976,0.6658558125175884,0.4803635029364268,1.2976208056871417,0.7498410824978295,1.0735560846729946,0.8524299795929934,1.4130766881805945,1.4153467751221946,0.6957264766340003,0.7583025798897944,0.7286311227704618,1.1298398260529763,0.7883825388258748,0.9036047199927265,0.8875745087013941,0.9895416139864339,0.6789172962197262,1.0384775219364575,1.110464287354553,1.0178417125748753,0.9397163220291923,1.0196710071451491,1.0830804710907425,0.5743487140923225,17668.90406884242,7.031968025967803,-6.5240858238702,-3.909533751876011,4.937417773491885,-1.1610393903436653,-20.306844677814944,20.644928613593194,-1.1054065723247262,10.201727117157997,-6.920498477843911,15.363770542457978,2.863436888922796,6.088438344754508,-10.452533661469548,12.111452896827009,6.898181645347884,13.018462295649984,-6.28087559641579,-4.810271184607878,23.039166976839418,-10.600158227215474,-1.3594970067832082,11.368913626026952,0.977249677148556,5.829536797532936,-3.9944902926287518,3.7005588784751877,-13.065268517353166,16.58130679618188,-0.017724606769285462,-0.10202673059952755,0.09995746230478715,-0.06910796810828299,-0.200138770710413,-0.2020076258696333,0.10406597290351988,-0.023936015721940034,-0.020055233950265875,0.1616615708964394,-0.16902387131351151,-0.10960166292972372,-0.05773197137719131,0.0141527383975611,-0.00632571769358684,-0.04303307885848614,-0.00924396031434711,-0.0160957914436762,-0.10794065828276893,-0.12194894828311159,0.04117745365859093,modified strong collision
240,0.8367892631486438,0.996296027662937,1.0202089476578797,1.0893881302280333,0.8122414988102985,1.0599753742065137,0.9988468844690797,0.8215685204274642,0.8514351485606205,0.786913189196461,1.1657372894412699,1.0444653303747053,1.5172330864525139,1.3535018787805086,0.6569384511091131,1.2228871561237928,0.8126758366085837,0.6969416932514754,0.8021663951525102,1.2407497329997077,0.9014535047477019,0.9452505351059541,1.3233741721223782,1.4587858653254682,0.5883428467292972,1.0276112405359648,0.949196619248799,0.8387816624945783,1.3429914744625633,0.4773601392073215,0.4909180921266569,0.661509747334121,1.4800920963701025,0.9069131381175459,0.5313694594894561,1.5349020804390137,0.7811429018653527,1.0073451736279124,0.4478785265740663,1.0843652118668992,1.3067186646593285,1.5148164930614691,1.6850829555966562,0.8588255530356936,0.9830588788600262,0.8538559919584943,0.9101299157319612,0.8133361854124832,0.9548153175987475,0.7246629041824276,1.3312527012672024,0.7081657204038224,1.0744940694511502,1.1928996105279652,1.0418548326425658,1.274141605710022,0.6479870038820852,0.9351912661840391,0.00018691479729852187,0.0006692668806083606,-5.711020853908936,-19.679282016328585,0.6088320039933308,4.487188821077556,-22.815636730006595,-7.888095081343715,11.872708750394985,-9.41222102532883,-1.2822969699483775,12.723861347481149,-8.029947419874645,10.223032030833732,15.078759155681063,-9.233416962468077,6.587775564731083,12.85972561101611,-11.550670305138196,1.1887645415157162,10.32144978290616,5.39952432166743,-22.512611873799855,-3.4361725626238333,-0.6794353182803493,11.765872298926238,-15.150151500509228,-8.936718123620814,-6.802436274556013,1.94206644087421,-0.1451246097358296,0.16023895354156137,0.1819631409071103,0.1717078203573831,0.25176066730601127,0.0717607319748625,0.013760647763300927,0.006398021529869102,0.20463776058449373,0.16493833582294865,-0.09416016616465754,-0.01939752298037523,-0.13478091191882385,0.2895971579004543,0.029790976958374085,-0.021871087888996877,-0.032867167676767145,0.2643746655537879,-0.1923359199843419,0.04047401917215877,0.13180478937983356,reservoir state
241,1.1785880360783136,1.0010590896996991,1.1736434390724095,1.0157751697300337,0.923997607591151,0.7930380284871771,0.9829606861343325,1.0396234576160306,1.1914446379537162,0.9772414790148619,1.0957982808248579,0.8245459541579638,0.8551094289444379,0.9781640724219387,0.8098342411629095,1.178272717636894,1.0970514335796904,1.0574064375334764,1.0701307369155615,1.4981165896853594,0.9104895677520908,0.6438507997666502,1.104784284702198,0.9750156366912569,0.7720086523945536,0.612984928578968,0.8028440758602458,1.0949067661872123,0.7777047307323574,3.340855258978602,0.618627359993001,0.6726308046568614,0.3184435616931398,1.1339897965466104,0.36487395496592007,0.7635876835698286,0.87124220202253,0.7012688212568509,2.3855658234209525,1.6441066974573064,1.933957531991748,0.6432579882788811,1.758211382311287,1.1042873439087042,1.1668189381623826,1.2286153035478,0.8338075578839722,0.9186376476586715,1.1882946383452755,0.5879438560238188,1.3534618134885097,1.1169775404325248,0.9909008579069621,1.0450884585364861,0.8138436100678402,0.9324043812671842,1.2461475940502857,1.296417115419118,715774.3644427104,0.6909945575757953,-6.585529668050038,-5.142339659399888,-10.180418752873647,-0.7785475594085076,3.8273243001226813,-0.3424228053195387,10.963468456657985,-2.3421580134453652,-3.4745065249856326,-5.812684768603252,-16.32634526234495,-15.67767724308454,-11.791579306376878,13.014280716647608,8.952602728899299,13.749640663929899,-13.322116545945018,-19.6862468978602,-6.600563201340829,1.7581895329602801,4.986902749098275,10.479721559680527,2.842796708072146,17.426687806556313,-2.2260568094832047,-9.130792180417963,-16.812182154944335,-8.8897135809545,0.03631769414776845,-0.1333080386030446,0.14051136953028856,0.21184915590561645,-0.3554380357839904,0.12960784507464718,-0.3359406087992605,0.060224858263543124,0.18373058462904895,0.009728415951536427,-0.19195337598063592,-0.0878146806416659,-0.03924681685663511,-0.02733671756849144,-0.030434526115000058,-0.016482416896397067,0.032022007336525334,-0.1812860480599832,-0.03630297448053292,0.2277391755533558,-0.05769681347137766,reservoir state
242,0.9150585573678238,0.6520699289137201,1.0834901161111266,1.1518490005295252,1.1717771838899673,0.9543883485834612,1.1876173377194765,1.0760060743484865,1.1563686630969086,1.0035941345048038,0.6331195688202272,0.7439592437761281,0.7628910967313163,0.9942276189261322,0.7092930605852552,0.7940714364570622,1.2070823444471632,0.814072878037566,1.0131934373381482,1.0855579105286823,0.7915311291421468,0.6818936817303329,1.0372964743512239,1.4547645503974007,1.0440100857546661,0.4195311655942025,1.08054645359052,0.8580868854356231,1.5698348278202396,1.516172979388438,0.8098931616412699,0.3244855914211268,0.43047671046047004,1.4886253021651648,0.8425752825009147,1.202296470897878,0.9524525210476517,1.376352314349539,1.7001106576896774,0.6792314198373807,0.7060934259992159,0.8136880478812353,0.40447979870092005,1.358206880459375,0.9933718451251695,0.9857067252084658,1.0138252932092748,1.2625252968210663,0.9515156045229659,0.9085579696062536,0.8451075900221704,0.9734885169704448,0.8594609107038433,1.0332177484928668,0.8286469519527968,1.1176953381514445,0.7464444613825257,0.9676828417842556,26.660508400574635,0.0182059791353429,-8.275853376370234,-5.748290428016427,-0.20751584547744148,-11.488895239887869,17.503906602855167,11.864183177078813,-4.701472413343794,7.59823715570478,-2.8299434901579508,-6.559941798838604,12.421284950064578,-14.685564611061611,8.450670529706095,-5.841904710889145,-5.300023685357428,14.8760980966624,-5.882548173256583,-14.00261907151702,30.57324333627728,3.2554003066879695,3.851297414316657,3.440415639850181,-11.093150175315099,3.420575127692044,-5.7688712348702476,11.327412206769099,4.991662044715524,8.601619826934671,-0.006411498416546405,-0.011276572022024737,-0.024536545068138356,-0.09404698621592068,0.2469758699509253,-0.016991316291116915,0.20076720746896318,0.051868644229399505,0.08499553925456452,-0.26397408295657654,-0.18839539209338835,0.14989919575399058,0.0060252297023271105,0.07627109833735954,0.03530005032323433,-0.1281757307540343,0.08351641988143053,-0.17172098500973915,-0.007868805768390314,0.08319708892238344,-0.02683762297249879,modified strong collision
243,0.8298185785375211,0.7767679127517031,1.0947191195398571,1.0197721592726259,0.914266593254618,0.8782117111459598,0.9953263347182074,1.240902510124916,0.6697551085092341,1.0782887612226522,0.8966027368373397,0.6859728913662481,0.6776389760031127,0.8331374046755144,1.044879858806922,1.081785143029529,0.8287835011940222,1.225567740522644,1.329225842298308,1.0824395290138789,0.8884467785122885,1.252177250954558,1.4589220598084667,1.542961629610493,0.7201960319117373,0.242373039868456,2.8817435513505565,0.4468916078857056,0.9822749343530416,3.2883064506717528,1.1797332789470059,1.6074084709924115,0.4718008621292814,0.41113507149609085,0.7661698511792875,1.7252550027123936,0.8410327114871896,0.6721201495041355,1.1040482426718337,1.7176680898582748,0.485551413149247,0.5459261891613508,0.6741284367452415,1.2447412474494894,1.0480845972311272,1.5317803434875585,1.2059759367547123,0.993005540521546,1.2879033262652553,1.043206770761481,0.8685029727064432,1.1456761295107807,0.869997160812956,0.9435750055822457,1.304156588097048,0.9799474832797549,0.8516085743730706,0.9113142065422762,165.49697686000573,0.0631208985423738,-3.8687084685064654,-5.102927396336286,1.8392549434030994,-3.8548976037560827,-16.01836048972537,-8.871809418450402,-9.327890415064383,12.43319384455155,8.126740421090425,5.872593793998259,-5.0535831726441,-8.157915419939712,-5.07517601657357,-10.51880102551674,24.972003915870072,-22.45321648371402,5.640085350738091,-12.845522979925272,-1.0434349149469264,-9.880019424937345,-11.776289624826308,-11.401963009349616,17.549861537420586,-1.3298842230959198,-7.657021944780863,5.55786964082873,0.10349314566299353,7.200337593416528,-0.2736384983906745,0.045540585669300214,0.11590422556535726,-0.24923974366718454,0.06722929266349686,0.25442723592422406,-0.0022286555032054074,0.12321089055372168,0.10058556754663649,-0.10612585462658654,0.005965010187974276,-0.23504920662924036,-0.06769545556537891,0.039853196244935385,0.10846507406066973,0.0036918187871867424,0.10799755952147481,-0.16543593194330544,-0.01525459118323074,0.0028919076769615823,0.27743868700194546,reservoir state
244,0.9580710572759852,1.0111308638746734,1.2326934766161743,1.0205364254384375,1.1185494014662023,0.9378587066924304,0.8882225365868528,0.9245890732949591,0.9929387506551035,0.9396646715781123,0.5934582993156956,1.1076535624698645,0.7440373434496825,0.8510185342607393,1.167248495592095,1.3531219660827531,1.2982231138213336,0.9934143783132641,1.2715723691245784,0.983418132426094,0.8048245542894067,0.7759219077593307,0.6788442333866946,0.7398192864475378,0.827155408196733,0.5633708994701502,1.0422132163830644,1.6674311390949972,0.477340190542861,2.5870693088518233,0.646191834457913,0.9598962568980606,1.7966924710060825,0.9945474785676283,0.8489859055767874,1.4419231469264018,0.759021944135542,0.6865564309079322,0.5882046846229669,1.401533019990366,1.5792422841887224,2.4321085387951813,1.286261002704135,1.0013848692082508,0.9415183497563323,0.9807658548433736,1.0394541563263833,1.1222624246605637,0.8276324982428471,0.9396379875851609,0.9017100433969621,1.0111955994008883,1.0386554896102225,0.6119995743852756,1.1045772186666931,0.9039306810942386,1.0802798530786721,0.9111898469664663,1.8193623275002275,13.650214456796336,2.540563252999821,-21.770160803149476,3.6703553909948647,3.3286744009777665,-4.958680290988437,0.9411435623760529,3.8203832031712275,-18.00801115869561,4.627897031803577,-1.4300857058404612,2.622548659174973,1.0055642121566222,15.006567630401326,-0.4743041369784284,-7.46071191411131,-13.833493726924997,-2.8739050908109527,-18.73146607653229,-10.062530225028981,-2.1216351359646928,-12.17106800443531,1.5948629534326124,-17.146874663430765,2.185203832686948,13.14764118633212,2.8219757475842266,-8.400836568469941,-9.79970993669285,0.04083032919619367,0.17241609347019782,-0.21124901898681034,0.014446618450675765,-0.00706941612111822,-0.13438905803391032,0.18031113089610817,-0.036660388122441726,0.02729746259650311,-0.20076128360398746,-0.07754517048182585,-0.09912506145497046,0.04580989824045271,-0.2294803501206115,-0.10580040079326013,-0.32866853090190107,0.013888645976838908,-0.19141917259360086,0.09519277134791836,0.12509378533694426,-0.09636144259008174,modified strong collision
245,1.205964556669866,0.9002091816393497,1.0557316534367858,0.851888714831469,0.8785905648275597,1.0990535826072865,1.204520664759257,0.9655443142307318,0.7524776571250453,1.4912149881277326,0.8425604558481278,0.7346820341755764,1.6801530955278607,0.9223721912187514,0.7465097973920227,0.872242363970969,1.0762782007505176,1.0387959598158267,0.84337309446704,1.4398583202405655,0.9009406132406248,0.7890407450545978,1.6166347910818744,1.9435795917633858,0.6644826248949339,0.4962508934796161,1.6740052925945952,0.359276925896229,0.5415549015923603,1.6221023827874685,0.9727032051447198,0.8763684475076678,1.1929250343922113,0.9264574018842495,0.522388684906348,1.8927630127044162,1.939648995291769,1.1081215471351349,1.0228235689394718,3.2213882590994567,0.8709101867813804,0.8782811757225885,1.1999028853214617,1.3421387064629067,1.375138084109894,0.9495999139200216,1.063607305686239,0.7591038445070587,0.9395114981837397,0.8453047387239957,0.8176128438388854,1.3997803665151227,0.8534593781105229,0.8991358158126025,1.0759131658318923,1.2963661139851796,1.101004588468045,1.7364990095047195,0.6884312013280606,3.6458232640408585,2.7560067398405637,14.350493867891545,5.072389511096152,-1.162297003871491,-9.474885949068796,2.444434559616326,14.013448312919596,-4.1038179365787055,5.289436184165822,2.4614778868484417,8.635196583813146,-8.047537406378693,23.466470305265617,-12.791611070282583,-3.655510899860373,9.380925409056456,2.9673317249411335,8.299861590811032,-4.961023339825624,-0.7480498268034107,0.12231983638817387,15.692596145359044,6.90429024383049,7.966721083646714,-6.579260925367953,9.688826385630508,2.2558166356880354,13.891453156779274,0.30210902323777017,-0.04601486640405068,-0.06094546956675938,-0.12960674866535543,-0.02153692675744808,-0.05730381734255754,0.05392565993565152,-0.02168502254006039,-0.05423989211724297,0.15968777041917775,-0.14068203467271775,0.06496619297270155,-0.06089125907827251,0.10865527573049466,0.20778923200833457,-0.0454647380136109,0.0661549360909727,0.026818929859976977,-0.11991335993146449,0.03611812646129076,0.04336807579182182,reservoir state
246,1.0860792185283221,0.9735769165979108,0.8912292580728725,1.0803773027195331,0.9232358348195105,1.1446240844718898,1.0732678087983687,1.2288373104655157,0.9043054298472808,0.9500876212651309,1.1146513759675385,1.0694314362876225,1.0081009746200125,1.3968397607417071,0.8182518525750844,1.3237771645681768,0.9015279108406348,0.7276335707260934,1.0341428331578106,0.8307870060136336,0.8392625501792894,1.450996330182337,1.1595480896175427,1.059739822933934,1.143752539014628,0.7513353170679421,1.2748490769678864,0.5404365164149557,0.4070353431252221,0.5663544183916295,1.6806071284252406,0.6060502023509556,0.5048113460121805,1.1760199565718865,1.9125195236696628,1.9192869309048004,0.7299564948142796,1.7551300196896964,1.6658640139552532,0.6807698425853548,1.6205135007163256,2.5987827991787587,2.8952418691683017,1.1932758634993117,0.8747989705033525,1.199348554216447,1.4367915865375311,0.9499973504174225,1.032090540392968,0.7382184281318129,1.0176226257677696,1.2078460279358323,0.8096402857489874,1.0258617795576512,0.55303716929398,1.525099978480093,1.1231463725456368,0.8632953450095228,0.23947119238493156,0.009728372807228783,-5.070830095908833,-18.776977140068077,5.792182764264631,14.603509462013646,14.930214704894478,-7.576630345886195,10.773797604024047,-11.858963859943039,-5.3377650135977355,2.763654153053325,-0.07243150980478691,-14.08836142025951,1.7466595554414845,11.395162386229767,13.720452109157904,-3.5610081746663997,-5.597993138508752,-2.663248849467059,-3.1922338411623357,-2.9801010369634184,1.2268823975510126,-11.52134424807385,-10.502838090110235,8.528108308451051,-8.337472936051633,0.055135351849682476,0.8081324195140571,-1.3748081692258693,0.08860056886680959,-0.03134108078562938,-0.13512566774998502,-0.009181617630905355,-0.2839172035972232,-0.07670843839499648,0.30928480093905314,-0.014557452285210411,0.2850464589567149,-0.04182481060916543,-0.14957916454599707,-0.15709005663415246,0.14926679730389136,0.12455606424603623,0.22587919194003842,0.07704983506487564,0.06714511690971077,0.15584588363079616,-0.00676266132716294,-0.032701725632654804,0.059609041511886014,reservoir state
